0.2907,memset,1,1
0.1354,tokenize_bytes,1,1
0.1146,_ZN4daal10algorithms6dtrees8internal16ColIndexTaskBinsIidLNS_7CpuTypeE6EE9makeIndexERNS_15data_management10interface112NumericTableERNS2_15IndexedFeatures12FeatureEntryEPimmb,1,1
0.0849,precise_xstrtod,1,1
0.0786,memcpy,1,1
0.0536,sgx_copy_to_enclave_verified,1,1
0.0246,0x0000000000050500,1,1
0.0239,_ZN4daal15data_management8internal11splitColumnIdiLNS_7CpuTypeE6EEENS_8services10interface16StatusERKNS5_9SharedPtrINS0_10interface112NumericTableEEESC_SC_PKT0_SF_mmmm,1,1
0.0183,mbedtls_internal_sha256_process,1,1
0.013,__memmove_evex_unaligned_erms,1,1
0.0129,_Z11aquicksort_IN3npy10double_tagEdEiPT0_Pll,1,1
0.0088,_ZN4daal13threader_funcIZNS_10algorithms15decision_forest8training8internal12copyBinIndexILNS_7CpuTypeE6EihEENS_8services10interface16StatusEmmPKT0_RNS1_6dtrees8internal7TVectorIT1_XT_ENSE_17ScalableAllocatorIXT_EEEEEPPSG_EUlmE_EEviPKv,1,1
0.0069,_Z10quicksort_IN3npy8long_tagElEiPT0_l,1,1
0.0066,_ZNK4daal10algorithms15decision_forest14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS4_23UnorderedRespHelperBestIdLS6_6EEEE25findSplitForFeatureSortedIhEEiPdiPKimmRKNS8_12ImpurityDataERNS0_6dtrees8training8internal9SplitDataIdSE_EEddPKT_,1,1
0.0063,0x0000000000050a0e,1,1
0.2691,tokenize_bytes,0,1
0.2261,_ZN4daal10algorithms6dtrees8internal16ColIndexTaskBinsIidLNS_7CpuTypeE6EE9makeIndexERNS_15data_management10interface112NumericTableERNS2_15IndexedFeatures12FeatureEntryEPimmb,0,1
0.1782,precise_xstrtod,0,1
0.0304,__memmove_evex_unaligned_erms,0,1
0.0277,0x0000000000050500,0,1
0.0236,_ZN4daal15data_management8internal11splitColumnIdiLNS_7CpuTypeE6EEENS_8services10interface16StatusERKNS5_9SharedPtrINS0_10interface112NumericTableEEESC_SC_PKT0_SF_mmmm,0,1
0.0195,_Z11aquicksort_IN3npy10double_tagEdEiPT0_Pll,0,1
0.0149,_Z10quicksort_IN3npy8long_tagElEiPT0_l,0,1
0.0124,0x0000000000050a0e,0,1
0.012,_ZN4daal15data_management8internal13computeSumSOAILNS_7CpuTypeE6EEEdRNS0_10interface112NumericTableERbRNS_8services10interface16StatusE,0,1
0.0079,0x0000000000050a68,0,1
0.0079,0x0000000000050a6c,0,1
0.0077,AVX512_SKX_isnan_DOUBLE,0,1
0.0076,0x0000000000050a62,0,1
0.0076,DOUBLE_pairwise_sum,0,1
0.2557,_ZNK4daal10algorithms15decision_forest14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS4_23UnorderedRespHelperBestIdLS6_6EEEE25findSplitForFeatureSortedIhEEiPdiPKimmRKNS8_12ImpurityDataERNS0_6dtrees8training8internal9SplitDataIdSE_EEddPKT_,1,64
0.1825,memset,1,64
0.0828,tokenize_bytes,1,64
0.0699,_ZN4daal10algorithms6dtrees8internal16ColIndexTaskBinsIidLNS_7CpuTypeE6EE9makeIndexERNS_15data_management10interface112NumericTableERNS2_15IndexedFeatures12FeatureEntryEPimmb,1,64
0.0483,memcpy,1,64
0.0478,precise_xstrtod,1,64
0.0477,_ZN4daal10algorithms15decision_forest8training8internal18TrainBatchTaskBaseIdhNS1_14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS7_23UnorderedRespHelperBestIdLS9_6EEEEELS9_6EE19findBestSplitSerialEmmmRKNSB_12ImpurityDataERiRNS0_6dtrees8training8internal9SplitDataIdSE_EEd,1,64
0.0402,_ZN4daal13threader_funcIZNS_10algorithms15decision_forest14classification10prediction8internal25PredictClassificationTaskIdLNS_7CpuTypeE6EE15parallelPredictEPKdPKNS1_6dtrees8internal16DecisionTreeNodeEmmmmmPdmEUlmE_EEviPKv,1,64
0.0322,sgx_copy_to_enclave_verified,1,64
0.0148,0x0000000000050500,1,64
0.014,_ZN4daal15data_management8internal11splitColumnIdiLNS_7CpuTypeE6EEENS_8services10interface16StatusERKNS5_9SharedPtrINS0_10interface112NumericTableEEESC_SC_PKT0_SF_mmmm,1,64
0.0108,mbedtls_internal_sha256_process,1,64
0.0084,__memmove_evex_unaligned_erms,1,64
0.008,_Z11aquicksort_IN3npy10double_tagEdEiPT0_Pll,1,64
0.0074,_ZNK4daal10algorithms15decision_forest14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS4_23UnorderedRespHelperBestIdLS6_6EEEE12calcImpurityILb1EEEvPKimRNS8_12ImpurityDataERd,1,64
0.1737,_ZNK4daal10algorithms15decision_forest14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS4_23UnorderedRespHelperBestIdLS6_6EEEE25findSplitForFeatureSortedIhEEiPdiPKimmRKNS8_12ImpurityDataERNS0_6dtrees8training8internal9SplitDataIdSE_EEddPKT_,0,64
0.1584,tokenize_bytes,0,64
0.1329,_ZN4daal10algorithms6dtrees8internal16ColIndexTaskBinsIidLNS_7CpuTypeE6EE9makeIndexERNS_15data_management10interface112NumericTableERNS2_15IndexedFeatures12FeatureEntryEPimmb,0,64
0.1055,precise_xstrtod,0,64
0.0863,_ZN4daal10algorithms15decision_forest8training8internal18TrainBatchTaskBaseIdhNS1_14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS7_23UnorderedRespHelperBestIdLS9_6EEEEELS9_6EE19findBestSplitSerialEmmmRKNSB_12ImpurityDataERiRNS0_6dtrees8training8internal9SplitDataIdSE_EEd,0,64
0.0738,_ZN4daal13threader_funcIZNS_10algorithms15decision_forest14classification10prediction8internal25PredictClassificationTaskIdLNS_7CpuTypeE6EE15parallelPredictEPKdPKNS1_6dtrees8internal16DecisionTreeNodeEmmmmmPdmEUlmE_EEviPKv,0,64
0.0209,_ZN4daal15data_management8internal20vectorConvertFuncCpuIxdLNS_7CpuTypeE6EEEvmPKvPv,0,64
0.018,__memmove_evex_unaligned_erms,0,64
0.0162,0x0000000000050500,0,64
0.0139,_ZN4daal15data_management8internal11splitColumnIdiLNS_7CpuTypeE6EEENS_8services10interface16StatusERKNS5_9SharedPtrINS0_10interface112NumericTableEEESC_SC_PKT0_SF_mmmm,0,64
0.013,_ZN4daal10algorithms6dtrees8training8internal10DataHelperIdmLNS_7CpuTypeE6EE4initEPKNS_15data_management10interface112NumericTableESB_PKiSB_,0,64
0.0115,_Z11aquicksort_IN3npy10double_tagEdEiPT0_Pll,0,64
0.0092,_ZNK4daal10algorithms15decision_forest14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS4_23UnorderedRespHelperBestIdLS6_6EEEE12calcImpurityILb1EEEvPKimRNS8_12ImpurityDataERd,0,64
0.0089,_Z10quicksort_IN3npy8long_tagElEiPT0_l,0,64
0.0075,0x0000000000050a0e,0,64
